time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010463449687	6.23578	-12.9499	-2.71508	-0.545052	-1.05451	lidar	1.01704	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.11163	-12.8564	-2.72609	-0.621417	-1.08532	radar	0.927341	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	5.96819	-12.7888	-2.7385	-0.657805	-1.05585	lidar	0.771754	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.85424	-12.7254	-2.72859	-0.683923	-1.01639	radar	1.19052	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.71034	-12.6724	-2.74657	-0.696633	-0.969541	lidar	1.79232	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.59061	-12.6253	-2.72159	-0.690326	-0.885746	radar	5.66824	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.45702	-12.5665	-2.73218	-0.703365	-0.849149	lidar	0.95289	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.35292	-12.4764	-2.73544	-0.746904	-0.852441	radar	0.136921	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.22917	-12.4005	-2.74492	-0.766925	-0.82569	lidar	0.559669	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.11769	-12.311	-2.73826	-0.796986	-0.806897	radar	0.888289	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
1477010463969629	4.99784	-12.2151	-2.74334	-0.82518	-0.788389	lidar	0.222894	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058
1477010464019634	4.92185	-12.0751	-2.77717	-0.915922	-0.869104	radar	8.77271	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969
1477010464069639	4.82194	-11.9699	-2.78505	-0.94653	-0.853406	lidar	0.287295	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997
1477010464119638	4.73814	-11.8662	-2.77193	-0.973575	-0.828628	radar	1.83312	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003
1477010464169638	4.65771	-11.7525	-2.77372	-1.01104	-0.823888	lidar	0.0185289	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002
1477010464219690	4.58757	-11.6189	-2.79572	-1.0682	-0.848473	radar	3.15422	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688
1477010464269742	4.53613	-11.4855	-2.7946	-1.12318	-0.862498	lidar	0.104517	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689
1477010464319689	4.47524	-11.3458	-2.81477	-1.17304	-0.8708	radar	2.24072	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319
1477010464369636	4.43868	-11.2013	-2.81691	-1.23219	-0.887649	lidar	0.225628	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319
1477010464424678	4.42032	-11.0622	-2.77879	-1.29894	-0.914299	radar	9.18015	4.43672	-11.0976	4.45	-11.05	0	1.8168
1477010464479720	4.39462	-10.9157	-2.77364	-1.35698	-0.924274	lidar	0.168171	4.43803	-10.9525	4.45	-10.95	0	1.81679
1477010464529697	4.36876	-10.777	-2.77679	-1.40378	-0.923682	radar	0.0980626	4.40556	-10.7068	4.45	-10.8	0	3.00139
1477010464579674	4.37589	-10.6359	-2.77192	-1.47109	-0.948602	lidar	0.398257	4.45507	-10.6618	4.45	-10.65	0	3.00138
1477010464629664	4.43168	-10.4953	-2.74247	-1.58598	-1.04823	radar	9.11227	4.44716	-10.5583	4.45	-10.55	0	2.00041
1477010464679655	4.43673	-10.3683	-2.73572	-1.63606	-1.04774	lidar	0.279867	4.45187	-10.4417	4.45	-10.45	0	2.00038
1477010464729676	4.46052	-10.2313	-2.7337	-1.70103	-1.06605	radar	0.160988	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875
1477010464779698	4.49863	-10.0984	-2.73078	-1.76716	-1.08098	lidar	0.234661	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871
1477010464834700	4.4995	-9.95373	-2.73309	-1.7879	-1.02333	radar	1.36041	4.56608	-10.005	4.55	-10	0	2.72717
1477010464889703	4.54091	-9.81152	-2.73075	-1.84797	-1.0282	lidar	0.0623408	4.55922	-9.84124	4.55	-9.85	0	2.72714
1477010464944669	4.60204	-9.66964	-2.73071	-1.9225	-1.0543	radar	0.221741	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895
1477010464999636	4.6776	-9.53052	-2.73278	-1.99504	-1.0688	lidar	0.254886	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894
1477010465049633	4.67321	-9.39314	-2.73197	-1.96925	-0.947113	radar	4.73515	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019
1477010465099631	4.75322	-9.26589	-2.73834	-2.03272	-0.960968	lidar	0.500081	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015
1477010465149630	4.878	-9.16108	-2.7428	-2.15377	-1.07127	radar	3.99586	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005
1477010465199629	4.96905	-9.04742	-2.74708	-2.21515	-1.07738	lidar	0.172403	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004
1477010465249644	4.97889	-8.91345	-2.7323	-2.16425	-0.909231	radar	9.37444	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911
1477010465299660	5.07149	-8.79491	-2.7417	-2.21568	-0.911223	lidar	0.461565	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907
1477010465354651	5.19427	-8.69196	-2.74499	-2.30208	-0.966087	radar	1.28348	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849
1477010465409643	5.3087	-8.5819	-2.74965	-2.36087	-0.969758	lidar	0.171895	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846
1477010465459626	5.34343	-8.44588	-2.73566	-2.30993	-0.806301	radar	8.86351	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103
1477010465509610	5.45146	-8.33661	-2.7485	-2.35308	-0.804131	lidar	0.75022	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099
1477010465559622	5.55513	-8.23829	-2.75392	-2.39899	-0.814387	radar	0.49613	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953
1477010465609635	5.66946	-8.13643	-2.76624	-2.44007	-0.81037	lidar	0.655883	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995
1477010465659638	5.73295	-8.01099	-2.75533	-2.40357	-0.679286	radar	6.22208	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989
1477010465709641	5.83748	-7.91515	-2.75901	-2.43577	-0.676417	lidar	0.0654417	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988
1477010465759698	5.92532	-7.80733	-2.7561	-2.43532	-0.618501	radar	1.30507	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772
1477010465809756	6.03141	-7.70957	-2.76191	-2.4616	-0.612395	lidar	0.203413	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977
1477010465864704	6.13635	-7.59974	-2.75896	-2.46611	-0.561923	radar	0.955191	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199
1477010465919652	6.25261	-7.49866	-2.76165	-2.49177	-0.556228	lidar	0.119893	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991
1477010465969718	6.37339	-7.42158	-2.76888	-2.54181	-0.600008	radar	1.78829	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736
1477010466019784	6.49575	-7.33178	-2.78051	-2.56757	-0.593189	lidar	0.525435	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736
1477010466074711	6.63104	-7.25517	-2.78347	-2.60923	-0.608735	radar	0.122207	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303
1477010466129638	6.76121	-7.17582	-2.78387	-2.63973	-0.605798	lidar	0.0318795	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298
1477010466179676	6.84635	-7.06516	-2.76975	-2.59298	-0.472589	radar	6.79609	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848
1477010466229715	6.96325	-6.98873	-2.77121	-2.61304	-0.468804	lidar	0.0465461	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846
1477010466284723	7.09868	-6.91562	-2.77238	-2.64091	-0.470848	radar	0.0851946	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792
1477010466339731	7.2334	-6.82431	-2.7819	-2.65596	-0.458383	lidar	0.527137	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792
1477010466394730	7.33624	-6.70613	-2.76917	-2.59999	-0.314642	radar	8.08112	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821
1477010466449729	7.4655	-6.61453	-2.7745	-2.60887	-0.305416	lidar	0.236716	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821
1477010466504757	7.58905	-6.52715	-2.77171	-2.60866	-0.27654	radar	0.313753	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632
1477010466559785	7.7126	-6.45231	-2.76533	-2.62259	-0.276092	lidar	0.183186	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632
1477010466614740	7.86129	-6.40403	-2.76986	-2.67716	-0.343999	radar	1.64705	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839
1477010466669696	7.99087	-6.33779	-2.76477	-2.69463	-0.343148	lidar	0.125178	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826
1477010466719684	8.07884	-6.22906	-2.75035	-2.63513	-0.213083	radar	6.83519	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048
1477010466769672	8.18965	-6.15849	-2.74558	-2.64083	-0.208661	lidar	0.234672	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048
1477010466824677	8.31649	-6.07731	-2.74396	-2.63792	-0.183981	radar	0.224794	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801
1477010466879683	8.44885	-5.99888	-2.74665	-2.64441	-0.18012	lidar	0.0416754	8.45315	-5.97158	8.45	-5.95	2.727	1.818
1477010466929651	8.55802	-5.91734	-2.74269	-2.62685	-0.134404	radar	0.794796	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064
1477010466979619	8.67279	-5.84676	-2.74102	-2.63038	-0.131329	lidar	0.0574853	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064
1477010467029625	8.80285	-5.79369	-2.74472	-2.65765	-0.165854	radar	0.523378	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976
1477010467079632	8.9254	-5.71459	-2.75198	-2.65712	-0.156614	lidar	0.275757	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974
1477010467129707	9.03083	-5.62059	-2.74704	-2.61334	-0.0648201	radar	4.06566	9.21669	-5.64514	9.05	-5.55	1.99699	1.997
1477010467179782	9.14859	-5.53283	-2.75413	-2.60554	-0.053389	lidar	0.354221	9.15342	-5.45253	9.15	-5.45	1.997	1.99701
1477010467234830	9.25315	-5.41601	-2.74801	-2.54976	0.0441707	radar	3.67205	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659
1477010467289878	9.37313	-5.31265	-2.75242	-2.53499	0.0567575	lidar	0.356856	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659
1477010467344757	9.47492	-5.19431	-2.74836	-2.4841	0.135586	radar	2.25284	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219
1477010467399636	9.58625	-5.09028	-2.74841	-2.46791	0.144426	lidar	0.205667	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219
1477010467449735	9.70123	-5.0177	-2.74864	-2.48297	0.10566	radar	0.618933	9.62802	-5.02338	9.65	-5	1.99604	0.998028
1477010467499834	9.80246	-4.93389	-2.74357	-2.47571	0.107802	lidar	0.143	9.75	-4.94288	9.75	-4.95	1.99605	0.998028
1477010467554811	9.89796	-4.81502	-2.73846	-2.42338	0.188049	radar	2.49837	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894
1477010467609788	10.0033	-4.72291	-2.73025	-2.41446	0.18707	lidar	0.252326	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894
1477010467664743	10.089	-4.5946	-2.72615	-2.35294	0.275253	radar	2.82643	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951
1477010467719699	10.1855	-4.47991	-2.72501	-2.33085	0.282275	lidar	0.156136	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948
1477010467774672	10.2795	-4.36361	-2.72361	-2.30441	0.298932	radar	0.212088	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907
1477010467829645	10.3749	-4.25242	-2.72103	-2.28681	0.300333	lidar	0.0359718	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907
1477010467879630	10.4625	-4.14685	-2.72203	-2.26605	0.311793	radar	0.170506	10.56	-4.15868	10.45	-4.1	2.00061	3.0009
1477010467929615	10.5475	-4.02771	-2.72913	-2.24344	0.317901	lidar	0.246645	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009
1477010467979624	10.66	-3.94146	-2.73279	-2.27363	0.238919	radar	2.31225	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964
1477010468029634	10.7442	-3.82149	-2.73963	-2.25345	0.246167	lidar	0.29035	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962
1477010468079642	10.7755	-3.66932	-2.73704	-2.14659	0.408572	radar	9.75521	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952
1477010468129651	10.8471	-3.53443	-2.74774	-2.11719	0.416118	lidar	0.533605	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949
1477010468179635	10.955	-3.44266	-2.74867	-2.16122	0.302602	radar	4.71123	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064
1477010468229619	11.0313	-3.31627	-2.75635	-2.14176	0.305873	lidar	0.238886	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064
1477010468279692	11.0635	-3.17023	-2.75633	-2.05975	0.419568	radar	4.81049	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563
1477010468329766	11.1284	-3.03235	-2.76696	-2.03367	0.423176	lidar	0.445961	11.1569	-2.944	11.15	-2.95	0.998526	2.9956
1477010468384690	11.1267	-2.85232	-2.76991	-1.9015	0.610808	radar	12.53	11.1386	-2.78926	11.15	-2.8	0	2.73104
1477010468439615	11.1674	-2.69827	-2.77362	-1.86157	0.616475	lidar	0.158326	11.141	-2.65084	11.15	-2.65	0	2.73102
1477010468494625	11.1737	-2.53434	-2.77603	-1.77695	0.702888	radar	2.49999	11.1042	-2.54354	11.15	-2.55	0	1.81785
1477010468549635	11.1958	-2.39427	-2.76696	-1.73751	0.705433	lidar	0.321649	11.1497	-2.45904	11.15	-2.45	0	1.81785
1477010468599702	11.2978	-2.29129	-2.75494	-1.82684	0.48658	radar	17.2844	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465
1477010468649769	11.3332	-2.14332	-2.76593	-1.80058	0.486087	lidar	0.462557	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465
1477010468704758	11.3439	-1.98691	-2.76791	-1.74419	0.536421	radar	0.913794	11.3117	-1.92025	11.35	-1.95	0	1.81854
1477010468759748	11.3656	-1.84063	-2.76449	-1.7141	0.537661	lidar	0.0453987	11.3504	-1.8663	11.35	-1.85	0	1.81853
1477010468814741	11.3805	-1.68919	-2.76499	-1.67695	0.551796	radar	0.095304	11.4185	-1.70062	11.35	-1.7	0	2.72762
1477010468869734	11.3881	-1.53663	-2.76456	-1.64279	0.555554	lidar	0.0533111	11.3568	-1.53205	11.35	-1.55	0	2.72762
1477010468924749	11.3237	-1.37286	-2.76985	-1.51584	0.723062	radar	9.43539	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653
1477010468979764	11.3012	-1.22324	-2.76621	-1.46957	0.730048	lidar	0.197829	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653
1477010469034705	11.1974	-1.06417	-2.77778	-1.3181	0.922758	radar	12.6546	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021
1477010469089646	11.1388	-0.918487	-2.77534	-1.2572	0.933159	lidar	0.383211	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021
1477010469139628	11.068	-0.787456	-2.77952	-1.1812	0.981481	radar	1.0125	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107
1477010469189611	11.0011	-0.658169	-2.78099	-1.12546	0.987428	lidar	0.192061	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104
1477010469239610	10.8811	-0.538151	-2.79667	-1.00219	1.11259	radar	6.4905	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006
1477010469289610	10.7946	-0.415515	-2.80261	-0.942769	1.11419	lidar	0.259137	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003
1477010469344622	10.7012	-0.293941	-2.80184	-0.882968	1.11138	radar	0.00782767	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892
1477010469399634	10.5894	-0.19161	-2.79356	-0.811835	1.12452	lidar	0.395336	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893
1477010469449624	10.446	-0.111326	-2.81399	-0.687285	1.24179	radar	7.279	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041
1477010469499614	10.3209	-0.0316252	-2.81333	-0.615078	1.25227	lidar	0.293353	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041
1477010469549703	10.2201	0.0493315	-2.79641	-0.57955	1.20461	radar	2.4046	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0
1477010469599792	10.0839	0.0915617	-2.78261	-0.495618	1.23524	lidar	1.27288	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0
1477010469654702	9.9462	0.151226	-2.78206	-0.41897	1.25126	radar	0.657273	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584
1477010469709612	9.78943	0.175996	-2.77078	-0.324299	1.28416	lidar	1.04146	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584
1477010469759688	9.63896	0.201145	-2.78366	-0.234363	1.32138	radar	1.82599	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471
1477010469809764	9.49337	0.21066	-2.78002	-0.152358	1.3404	lidar	0.285737	9.45825	0.149456	9.45	0.15	-2.99545	0.998471
1477010469864720	9.35427	0.220734	-2.74274	-0.0899009	1.31965	radar	8.53347	9.22819	0.16178	9.35	0.15	-1.81963	0
1477010469919677	9.20524	0.209875	-2.7355	-0.00365261	1.33855	lidar	0.347468	9.24456	0.139817	9.25	0.15	-1.81962	0
1477010469969667	9.06578	0.210381	-2.74585	0.0618382	1.33641	radar	0.635544	9.0729	0.205961	9.1	0.2	-3.00059	1.0002
1477010470019657	8.93497	0.211644	-2.74565	0.116233	1.32238	lidar	0.134618	8.96281	0.250937	8.95	0.25	-3.0006	1.0002
1477010470069658	8.79899	0.204414	-2.75352	0.171345	1.30759	radar	0.500672	8.84168	0.257617	8.8	0.25	-2.99995	0
1477010470119659	8.66509	0.193985	-2.75518	0.222351	1.29018	lidar	0.160477	8.65606	0.24536	8.65	0.25	-2.99994	0
1477010470169772	8.52718	0.176635	-2.76357	0.271168	1.26759	radar	0.558744	8.43549	0.247188	8.5	0.25	-2.99323	0
1477010470219886	8.39069	0.164772	-2.76688	0.310277	1.23764	lidar	0.557339	8.34184	0.250769	8.35	0.25	-2.9932	0
1477010470274784	8.24834	0.128177	-2.76619	0.365958	1.22352	radar	0.253118	8.27073	0.243988	8.2	0.25	-2.73233	0
1477010470329682	8.09996	0.11934	-2.76672	0.391277	1.17464	lidar	1.39587	8.03847	0.260731	8.05	0.25	-2.73234	0
1477010470379643	7.9646	0.101328	-2.77294	0.411035	1.12079	radar	1.53591	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078
1477010470429605	7.82661	0.0707265	-2.77644	0.442482	1.09098	lidar	0.813142	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077
1477010470479672	7.67543	0.067472	-2.79044	0.430612	0.993809	radar	5.13906	7.46173	0.143776	7.6	0.15	-2.99599	0
1477010470529740	7.53663	0.0418984	-2.79012	0.450019	0.959094	lidar	1.0329	7.45455	0.149294	7.45	0.15	-2.99596	0
1477010470584745	7.41964	-0.0531978	-2.77596	0.540993	1.02425	radar	4.48288	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998
1477010470639750	7.2827	-0.0910392	-2.76637	0.562504	0.987533	lidar	1.25254	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998
1477010470694797	7.13723	-0.123729	-2.76472	0.557309	0.90028	radar	3.56085	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664
1477010470749845	6.9986	-0.188534	-2.76521	0.590053	0.881237	lidar	0.418395	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662
1477010470804752	6.93515	-0.357599	-2.74986	0.75462	1.06574	radar	15.2272	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126
1477010470859660	6.82647	-0.440319	-2.7399	0.79703	1.05069	lidar	0.543274	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124
1477010470909720	6.66237	-0.434814	-2.73293	0.699303	0.815438	radar	16.3056	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759
1477010470959781	6.55863	-0.526538	-2.73456	0.740665	0.815561	lidar	0.011215	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757
1477010471014729	6.49947	-0.694273	-2.73636	0.880762	0.966245	radar	8.10061	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986
1477010471069677	6.4147	-0.820555	-2.73642	0.941656	0.974497	lidar	0.138095	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986
1477010471119716	6.37811	-0.981098	-2.74441	1.06735	1.09709	radar	4.31525	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766
1477010471169756	6.32249	-1.11272	-2.74658	1.13031	1.10463	lidar	0.189899	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763
1477010471224778	6.25757	-1.25301	-2.75029	1.18879	1.10025	radar	0.197129	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618
1477010471279801	6.21049	-1.40308	-2.75347	1.25502	1.10473	lidar	0.153997	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616
1477010471334717	6.26112	-1.61603	-2.78066	1.46557	1.35168	radar	18.8428	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144
1477010471389633	6.26485	-1.76776	-2.77474	1.54801	1.36193	lidar	0.345773	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144
1477010471439714	6.26776	-1.90368	-2.77137	1.61458	1.35886	radar	0.0927415	6.34	-1.88987	6.35	-1.9	0	-2.99515
1477010471489795	6.29115	-2.04213	-2.7677	1.6906	1.36808	lidar	0.238351	6.35828	-2.03886	6.35	-2.05	0	-2.99515
1477010471544769	6.29839	-2.18385	-2.75431	1.7345	1.312	radar	1.91942	6.45002	-2.23466	6.35	-2.2	0	-2.72856
1477010471599744	6.33041	-2.33284	-2.75458	1.80797	1.31316	lidar	0.00860088	6.34057	-2.34076	6.35	-2.35	0	-2.72854
1477010471654796	6.38657	-2.48402	-2.76224	1.89877	1.34168	radar	0.600795	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247
1477010471709849	6.44247	-2.62819	-2.76395	1.97353	1.34167	lidar	0.0300297	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467
1477010471764848	6.44507	-2.75959	-2.72251	1.95886	1.19133	radar	14.9593	6.46538	-2.81029	6.45	-2.8	0	-2.72732
1477010471819848	6.49584	-2.90213	-2.72702	2.01603	1.18037	lidar	0.156559	6.45762	-2.94003	6.45	-2.95	0	-2.7273
1477010471874849	6.55587	-3.04246	-2.73573	2.07724	1.17937	radar	0.750965	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363
1477010471929851	6.6091	-3.19473	-2.75059	2.11901	1.14778	lidar	1.33687	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626
1477010471984794	6.66645	-3.33416	-2.74553	2.15001	1.09704	radar	2.00125	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301
1477010472039737	6.72276	-3.49023	-2.76326	2.17855	1.05483	lidar	1.99474	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301
1477010472094797	6.77924	-3.62849	-2.75176	2.19488	0.990914	radar	3.16376	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243
1477010472149858	6.83286	-3.78654	-2.76769	2.2092	0.94026	lidar	2.11126	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428
1477010472204746	6.88184	-3.92364	-2.7463	2.20818	0.861557	radar	5.13486	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284
1477010472259634	6.93229	-4.0846	-2.76081	2.21021	0.806185	lidar	2.17099	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284
1477010472309642	6.9668	-4.21127	-2.72888	2.18905	0.711816	radar	8.56636	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968
1477010472359651	7.01868	-4.34914	-2.73686	2.19361	0.674795	lidar	0.926745	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966
1477010472409738	7.10789	-4.46629	-2.75781	2.24042	0.701665	radar	2.68084	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479
1477010472459825	7.17094	-4.60853	-2.77146	2.24343	0.662364	lidar	1.41948	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479
1477010472509776	7.22687	-4.72623	-2.75021	2.23937	0.607281	radar	3.68745	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196
1477010472559728	7.2941	-4.85612	-2.75712	2.24634	0.57954	lidar	0.550117	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194
1477010472614692	7.36605	-4.98441	-2.74403	2.24954	0.538568	radar	1.87497	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906
1477010472669657	7.42568	-5.1368	-2.75056	2.23885	0.491996	lidar	1.21593	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904
1477010472719663	7.52902	-5.24834	-2.78085	2.28759	0.535968	radar	7.14894	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964
1477010472769669	7.59071	-5.39442	-2.79309	2.27413	0.488912	lidar	1.55796	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964
1477010472819650	7.651	-5.51162	-2.77093	2.26271	0.437001	radar	4.63466	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076
1477010472869632	7.71161	-5.64668	-2.77538	2.25231	0.400148	lidar	0.733471	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074
1477010472924680	7.80855	-5.77036	-2.78611	2.27637	0.40807	radar	1.36123	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249
1477010472979728	7.88094	-5.92334	-2.79543	2.26268	0.36663	lidar	1.04539	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249
1477010473034718	7.94178	-6.05113	-2.76359	2.2402	0.303754	radar	8.52615	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851
1477010473089709	8.01026	-6.19503	-2.7663	2.22799	0.271277	lidar	0.490597	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849
1477010473144782	8.10129	-6.31817	-2.76684	2.23917	0.266645	radar	0.0472149	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577
1477010473199855	8.18622	-6.44451	-2.76675	2.24397	0.255683	lidar	0.0586057	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577
1477010473254746	8.29388	-6.56426	-2.7807	2.26929	0.27348	radar	1.13799	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269
1477010473309637	8.37318	-6.69922	-2.78296	2.26318	0.25005	lidar	0.246822	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269
